0	0	--
0.01	0	--
0.02	0	--
0.03	0	--
0.04	0	--
0.05	0	--
0.06	0	0
0.07	0	0
0.08	0	0
0.09	0	0
0.1	0	0
0.11	0	0
0.12	0	0
0.13	0	0
0.14	0	0
0.15	0	0
0.16	0	0
0.17	0	0
0.18	0	0
0.19	0	0
0.2	0	0
0.21	0	0
0.22	0	0
0.23	0	0
0.24	0	0
0.25	0	0
0.26	0	0
0.27	0	0
0.28	0	0
0.29	0	0
0.3	0	0
0.31	0	0
0.32	0	0
0.33	0	0
0.34	0	0
0.35	0	0
0.36	0	0
0.37	0	0
0.38	0	0
0.39	0	0
0.4	0	0
0.41	0	0
0.42	0	0
0.43	0	0
0.44	0	0
0.45	0	0
0.46	0	0
0.47	0	0
0.48	0	0
0.49	0	0
0.5	0	0
0.51	0	0
0.52	0	0
0.53	0	0
0.54	0	0
0.55	0	0
0.56	0	0
0.57	0	0
0.58	0	0
0.59	0	0
0.6	0	0
0.61	0	0
0.62	0	0
0.63	0	0
0.64	0	0
0.65	0	0
0.66	0	0
0.67	0	0
0.68	0	0
0.69	0	0
0.7	0	0
0.71	0	0
0.72	0	0
0.73	0	0
0.74	0	0
0.75	1.165	0.166428571428571
0.76	0	0.14265306122449
0.77	1.106	0.280274052478134
0.78	1.077	0.394092044981258
0.79	2.101	0.637936038555364
0.8	2.049	0.839516604476026
0.81	1.998	1.00501423240802
0.82	3.9	1.41858362777831
0.83	0.952	1.35192882380998
0.84	0.929	1.29151042040855
0.85	1.815	1.36629464606447
0.86	3.545	1.67753826805526
0.87	0	1.43788994404737
0.88	1.693	1.47433423775489
0.89	4.138	1.85485791807562
0.9	4.856	2.28359250120767
0.91	4.75	2.63593642960658
0.92	1.549	2.48065979680564
0.93	9.095	3.42556554011912
0.94	3.709	3.46605617724496
0.95	2.905	3.38590529478139
0.96	2.134	3.20706168124119
0.97	4.18	3.34605286963531
0.98	2.048	3.16061674540169
0.99	2.007	2.99581435320145
1	3.933	3.12969801702982
1.01	4.498	3.3251697288827
1.02	2.52	3.21014548189946
1.03	4.943	3.45769612734239
1.04	7.879	4.08931096629348
1.05	6.54	4.43940939968012
1.06	4.084	4.38863662829725
1.07	2.863	4.1706885385405
1.08	3.934	4.13687589017757
1.09	5.518	4.33417933443792
1.1	3.792	4.25672514380393
1.11	3.724	4.18062155183194
1.12	8.361	4.77781847299881
1.13	5.134	4.82870154828469
1.14	5.044	4.85945846995831
1.15	4.461	4.80253583139283
1.16	6.333	5.02117356976529
1.17	4.31	4.9195773455131
1.18	4.237	4.82206629615409
1.19	6.481	5.05905682527493
1.2	6.373	5.2467629930928
1.21	4.925	5.2007968512224
1.22	3.964	5.02411158676206
1.23	6.066	5.17295278865319
1.24	7.248	5.46938810455988
1.25	7.132	5.70690408962275
1.26	6.607	5.83548921967664
1.27	6.097	5.87284790257998
1.28	2.801	5.4340124879257
1.29	7.091	5.6707249896506
1.3	4.267	5.47019284827194
1.31	4.584	5.34359386994738
1.32	5.643	5.38636617424061
1.33	7.412	5.67574243506338
1.34	7.302	5.90806494434004
1.35	7.553	6.14305566657718
1.36	4.607	5.92361914278044
1.37	4.191	5.67610212238323
1.38	6.196	5.75037324775706
1.39	3.732	5.46203421236319
1.4	9.03	5.97174361059702
1.41	6.924	6.10778023765459
1.42	6.177	6.11766877513251
1.43	5.129	5.976430378685
1.44	9.168	6.43236889601572
1.45	6.548	6.44888762515633
1.46	4.305	6.14261796441971
1.47	5.764	6.08852968378832
1.48	5.986	6.07388258610428
1.49	6.201	6.09204221666081
1.5	4.953	5.92932189999498
1.51	5.75	5.90370448570998
1.52	6.526	5.99260384489427
1.53	7.281	6.1766604384808
1.54	5.528	6.08399466155497
1.55	5.184	5.95542399561855
1.56	8.889	6.37450628195876
1.57	6.117	6.33771967025036
1.58	4.201	6.03247400307174
1.59	7.001	6.17083485977578
1.6	8.194	6.45985845123638
1.61	4.552	6.1873072439169
1.62	4.496	5.94569192335734
1.63	6.415	6.01273593430629
1.64	5.118	5.88491651511968
1.65	7.224	6.07621415581687
1.66	7.613	6.29575499070017
1.67	5.406	6.16864713488586
1.68	7.665	6.38241182990217
1.69	6.197	6.35592442563043
1.7	7.712	6.54964950768322
1.71	7.398	6.67084243515705
1.72	8.642	6.95243637299176
1.73	8.104	7.11694546256436
1.74	6.496	7.02823896791231
1.75	8.134	7.18620482963912
1.76	9.947	7.58060413969068
1.77	9.625	7.87266069116344
1.78	8.276	7.9302805924258
1.79	6.342	7.7033833649364
1.8	6.879	7.58561431280263
1.81	8.204	7.6739551252594
1.82	7.322	7.62367582165091
1.83	8.613	7.76500784712935
1.84	6.583	7.59614958325373
1.85	8.619	7.74227107136034
1.86	8.148	7.80023234688029
1.87	10.498	8.18562772589739
1.88	7.79	8.12910947934062
1.89	7.891	8.09509383943482
1.9	6.356	7.8466518623727
1.91	8.086	7.88084445346232
1.92	9.958	8.17758096011056
1.93	9.679	8.39206939438048
1.94	9.754	8.58663090946898
1.95	6.379	8.27125506525913
1.96	9.897	8.50350434165068
1.97	8.277	8.47114657855773
1.98	9.197	8.57483992447805
1.99	8.277	8.53229136383833
2	9.833	8.71810688329
2.01	8.113	8.63166304282
2.02	7.872	8.52313975098857
2.03	4.772	7.98726264370449
2.04	8.191	8.01636798031813
2.05	7.487	7.94074398312983
2.06	8.187	7.97592341411128
2.07	8.414	8.03850578352395
2.08	6.667	7.84257638587767
2.09	9.155	8.03006547360943
2.1	8.324	8.07205612023666
2.11	4.417	7.54990524591714
2.12	7.293	7.5132044965004
2.13	5.635	7.24488956842892
2.14	7.3	7.25276248722479
2.15	5.389	6.98651070333553
2.16	6.182	6.87158060285903
2.17	6.543	6.82464051673631
2.18	7.725	6.95326330005969
2.19	6.014	6.81908282862259
2.2	7.991	6.98649956739079
2.21	7.516	7.06214248633497
2.22	7.715	7.15540784542997
2.23	6.591	7.07477815322569
2.24	6.271	6.95995270276488
2.25	5.179	6.70553088808418
2.26	5.647	6.55431218978644
2.27	6.361	6.52669616267409
2.28	5.801	6.42302528229208
2.29	7.25	6.54116452767892
2.3	6.568	6.54499816658194
2.31	6.511	6.54014128564166
2.32	5.115	6.33654967340714
2.33	5.675	6.24204257720612
2.34	4.43	5.98317935189096
2.35	6.41	6.04415373019225
2.36	4.119	5.76913176873621
2.37	6.302	5.8452558017739
2.38	6.018	5.86993354437763
2.39	6.082	5.90022875232368
2.4	5.577	5.85405321627744
2.41	5.53	5.80775989966638
2.42	6.044	5.84150848542832
2.43	5.551	5.80000727322428
2.44	6.606	5.91514909133509
2.45	6.116	5.94384207828722
2.46	6.5	6.02329320996048
2.47	5.48	5.94567989425184
2.48	5.862	5.93372562364443
2.49	5.498	5.87147910598094
2.5	4.72	5.70698209084081
2.51	4.89	5.59027036357783
2.52	6.4	5.70594602592386
2.53	7.169	5.91495373650616
2.54	4.674	5.737674631291
2.55	4.738	5.594863969678
2.56	5.401	5.56716911686686
2.57	5.558	5.56585924302873
2.58	5.318	5.53045077973891
2.59	5.57	5.53610066834764
2.6	4.946	5.45180057286941
2.61	3.176	5.12668620531663
2.62	4.584	5.04915960455712
2.63	5.497	5.1131368039061
2.64	5.455	5.16197440334808
2.65	3.174	4.87797806001264
2.66	4.169	4.77669548001084
2.67	4.598	4.751167554295
2.68	4.29	4.68528647511
2.69	4.439	4.65010269295143
2.7	4.586	4.64094516538694
2.71	3.927	4.53895299890309
