1	3.9	--
2	3.25	--
3	0.985	--
4	3.64	--
5	5.86	3.527
6	4.24	3.6696
7	3.42	3.61968
8	2.95	3.485744
9	2.56	3.3005952
10	3.13	3.26647616
11	3.05	3.223180928
12	2.6	3.0985447424
13	2.8	3.03883579392
14	3.11	3.053068635136
15	2.68	2.9784549081088
16	2.5	2.88276392648704
17	3.02	2.91021114118963
18	3.11	2.95016891295171
19	2.81	2.92213513036136
20	3.35	3.00770810428909
21	3.37	3.08016648343127
22	3.56	3.17613318674502
23	3.75	3.29090654939602
24	4.2	3.47272523951681
25	3.92	3.56218019161345
26	3.74	3.59774415329076
27	4.13	3.70419532263261
28	4.36	3.83535625810609
29	4.59	3.98628500648487
30	3.21	3.8310280051879
31	3.38	3.74082240415032
32	3.24	3.64065792332025
33	2.95	3.5025263386562
34	4.05	3.61202107092496
35	3.71	3.63161685673997
36	3.49	3.60329348539198
37	2.78	3.43863478831358
38	2.23	3.19690783065086
39	2.52	3.06152626452069
40	2.37	2.92322101161655
41	3.17	2.97257680929324
42	2.94	2.96606144743459
43	2.36	2.84484915794768
44	2.04	2.68387932635814
45	2.5	2.64710346108651
46	2.57	2.63168276886921
47	2.35	2.57534621509537
48	2.02	2.46427697207629
49	1.96	2.36342157766104
50	1.99	2.28873726212883
51	1.92	2.21498980970306
52	2.07	2.18599184776245
53	2.11	2.17079347820996
54	2.13	2.16263478256797
55	2.03	2.13610782605437
56	2.01	2.1108862608435
57	1.95	2.0787090086748
58	1.9	2.04296720693984
59	1.86	2.00637376555187
60	1.74	1.9530990124415
61	2.01	1.9644792099532
62	1.82	1.93558336796256
63	1.92	1.93246669437005
64	1.92	1.92997335549604
65	2.07	1.95797868439683
66	2.02	1.97038294751746
67	1.99	1.97430635801397
68	2.05	1.98944508641118
69	2.03	1.99755606912894
70	2.04	2.00604485530315
71	1.92	1.98883588424252
72	2.07	2.00506870739402
73	2.13	2.03005496591521
74	2.15	2.05404397273217
75	2.7	2.18323517818574
76	2.95	2.33658814254859
77	2.28	2.32527051403887
78	2.67	2.3942164112311
79	2.63	2.44137312898488
80	2.35	2.4230985031879
81	2.12	2.36247880255032
82	2.11	2.31198304204026
83	1.93	2.23558643363221
84	1.97	2.18246914690577
85	2.01	2.14797531752461
86	1.93	2.10438025401969
87	2.09	2.10150420321575
88	1.89	2.0592033625726
89	2.08	2.06336269005808
90	2.06	2.06269015204646
91	1.99	2.04815212163717
92	2.03	2.04452169730974
93	2.08	2.05161735784779
94	2.01	2.04329388627823
95	2.06	2.04663510902259
96	2.07	2.05130808721807
97	2.3	2.10104646977445
98	2.31	2.14283717581956
99	3.01	2.31626974065565
100	2.99	2.45101579252452
101	2.91	2.54281263401962
102	3	2.63425010721569
103	3.05	2.71740008577255
104	3.45	2.86392006861804
105	3.46	2.98313605489444
106	3.32	3.05050884391555
107	4.59	3.35840707513244
108	3.98	3.48272566010595
109	3.87	3.56018052808476
110	4.09	3.66614442246781
111	3.04	3.54091553797425
112	2.72	3.3767324303794
113	2.52	3.20538594430352
114	2.55	3.07430875544281
115	3.31	3.12144700435425
116	3.08	3.1131576034834
117	2.78	3.04652608278672
118	3.28	3.09322086622938
119	3.2	3.1145766929835
120	3.44	3.1796613543868
121	2.99	3.14172908350944
122	4.01	3.31538326680755
123	4.13	3.47830661344604
124	4.83	3.74864529075683
125	4.68	3.93491623260547
126	4.45	4.03793298608437
127	3.37	3.9043463888675
128	3.6	3.843477111094
129	3.29	3.7327816888752
130	2.9	3.56622535110016
131	3.58	3.56898028088013
132	3.45	3.5451842247041
133	3.01	3.43814737976328
134	2.77	3.30451790381063
135	2.48	3.1396143230485
136	2.55	3.0216914584388
137	3.41	3.09935316675104
138	4.45	3.36948253340083
139	4.8	3.65558602672067
140	4.12	3.74846882137653
141	3.19	3.63677505710123
142	3.21	3.55142004568098
143	3.98	3.63713603654478
144	4.34	3.77770882923583
145	3.32	3.68616706338866
146	3.4	3.62893365071093
147	3.62	3.62714692056874
148	3.5	3.601717536455
149	3.38	3.557374029164
150	3.41	3.5278992233312
151	3.64	3.55031937866496
152	3.85	3.61025550293197
153	3.57	3.60220440234557
154	3.26	3.53376352187646
155	3.28	3.48301081750117
156	3.3	3.44640865400093
157	3.56	3.46912692320075
158	3.26	3.4273015385606
159	3.14	3.36984123084848
160	3.74	3.44387298467878
161	3.48	3.45109838774303
162	3.67	3.49487871019442
163	4.4	3.67590296815554
164	4.59	3.85872237452443
165	4.9	4.06697789961954
166	5.93	4.43958231969563
167	5.3	4.61166585575651
168	5.24	4.73733268460521
169	4.98	4.78586614768416
170	5.94	5.01669291814733
171	6	5.21335433451786
172	6.38	5.44668346761429
173	5.71	5.49934677409143
